departure_time,file_name,journey_pattern_ref,journey_ticket_machine_code,line_ref,operator_ref,service_ref,vehicle_journey_code
08:05:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-89-I-1,26,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-59-MF
17:12:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-95-I-1,94,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-60-MF
17:26:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-95-I-1,96,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-61-MF
17:41:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-95-I-1,98,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-62-MF
17:57:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-95-I-1,100,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-63-MF
15:14:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-96-I-1,80,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-64-MF
15:30:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-97-I-1,82,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-65-MF
15:46:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-97-I-1,84,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-66-MF
16:57:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-103-I-1,92,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-67-MF
16:41:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-108-I-1,90,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-68-MF
16:04:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-109-I-1,86,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-69-MF
16:24:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-109-I-1,88,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-70-MF
23:10:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-11-O-2,127,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-71-MF
23:30:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-11-O-2,129,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-72-MF
23:50:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-11-O-2,131,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-73-MF
00:10:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-11-O-2,133,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-74-MF
00:30:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-11-O-2,135,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-75-MF
00:50:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-11-O-2,137,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-76-MF
01:10:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-11-O-2,139,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-77-MF
05:50:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-12-O-2,1,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-78-MF
22:50:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-15-O-2,125,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-79-MF
22:30:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-17-O-2,123,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-80-MF
21:50:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-18-O-2,119,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-81-MF
22:10:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-18-O-2,121,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-82-MF
20:29:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-21-O-2,111,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-83-MF
20:50:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-21-O-2,113,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-84-MF
21:10:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-21-O-2,115,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-85-MF
21:30:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-21-O-2,117,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-86-MF
20:08:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-22-O-2,109,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-87-MF
06:06:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-28-O-2,3,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-88-MF
06:21:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-29-O-2,5,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-89-MF
06:35:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-30-O-2,7,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-90-MF
06:49:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-38-O-2,9,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-91-MF
19:49:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-42-O-2,107,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-92-MF
19:33:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-54-O-2,105,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-93-MF
19:16:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-56-O-2,103,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-94-MF
19:00:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-57-O-2,101,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-95-MF
09:12:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-75-O-2,27,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-96-MF
09:29:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-75-O-2,29,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-97-MF
09:42:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-75-O-2,31,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-98-MF
09:58:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-75-O-2,33,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-99-MF
10:14:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-75-O-2,35,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-100-MF
10:30:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-75-O-2,37,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-101-MF
10:46:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-76-O-2,39,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-102-MF
11:02:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-76-O-2,41,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-103-MF
11:18:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-76-O-2,43,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-104-MF
11:34:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-76-O-2,45,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-105-MF
11:50:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-76-O-2,47,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-106-MF
12:06:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-76-O-2,49,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-107-MF
12:22:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-76-O-2,51,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-108-MF
12:38:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-76-O-2,53,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-109-MF
12:54:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-76-O-2,55,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-110-MF
13:10:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-76-O-2,57,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-111-MF
13:26:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-76-O-2,59,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-112-MF
13:41:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-76-O-2,61,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-113-MF
13:56:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-77-O-2,63,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-114-MF
14:11:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-78-O-2,65,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-115-MF
14:27:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-79-O-2,67,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-116-MF
14:43:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-80-O-2,69,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-117-MF
07:05:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-81-O-2,11,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-118-MF
07:18:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-82-O-2,13,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-119-MF
07:33:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-83-O-2,15,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-120-MF
07:46:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-84-O-2,17,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-121-MF
18:27:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-85-O-2,97,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-122-MF
18:43:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-85-O-2,99,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-123-MF
18:14:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-86-O-2,95,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-124-MF
14:59:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-94-O-2,71,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-125-MF
08:54:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-95-O-2,25,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-126-MF
08:23:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-96-O-2,21,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-127-MF
08:05:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-97-O-2,19,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-128-MF
08:38:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-98-O-2,23,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-129-MF
17:59:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-99-O-2,93,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-130-MF
17:44:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-100-O-2,91,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-131-MF
17:24:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-101-O-2,89,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-132-MF
17:07:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-102-O-2,87,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-133-MF
16:51:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-103-O-2,85,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-134-MF
16:19:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-104-O-2,81,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-135-MF
16:35:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-104-O-2,83,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-136-MF
16:03:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-105-O-2,79,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-137-MF
15:47:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-106-O-2,77,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-138-MF
15:15:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-107-O-2,73,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-139-MF
15:31:00,tfl_21-R68-_-y05-58885_glMYlIz.xml,JP_21-R68-_-y05-58885-107-O-2,75,ABLO:PK0001815:15:R68,OId_TE,PK0001815:15,VJ_21-R68-_-y05-58885-140-MF
05:20:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-1-I-1,2,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-1-Sa
23:00:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-2-I-1,130,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-2-Sa
23:20:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-2-I-1,132,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-3-Sa
23:40:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-2-I-1,134,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-4-Sa
00:00:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-2-I-1,136,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-5-Sa
05:50:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-3-I-1,4,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-6-Sa
22:00:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-5-I-1,124,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-7-Sa
22:20:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-5-I-1,126,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-8-Sa
22:40:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-5-I-1,128,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-9-Sa
06:20:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-7-I-1,6,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-10-Sa
06:40:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-8-I-1,8,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-11-Sa
07:00:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-9-I-1,10,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-12-Sa
21:40:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-14-I-1,122,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-13-Sa
21:00:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-16-I-1,118,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-14-Sa
21:20:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-16-I-1,120,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-15-Sa
20:40:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-17-I-1,116,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-16-Sa
07:20:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-21-I-1,12,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-17-Sa
07:40:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-22-I-1,14,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-18-Sa
07:55:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-27-I-1,16,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-19-Sa
08:09:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-27-I-1,18,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-20-Sa
08:22:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-28-I-1,20,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-21-Sa
08:36:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-29-I-1,22,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-22-Sa
08:50:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-29-I-1,24,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-23-Sa
09:05:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-30-I-1,26,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-24-Sa
09:18:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-31-I-1,28,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-25-Sa
09:32:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-31-I-1,30,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-26-Sa
20:20:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-33-I-1,114,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-27-Sa
20:00:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-35-I-1,112,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-28-Sa
19:40:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-42-I-1,110,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-29-Sa
17:55:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-43-I-1,98,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-30-Sa
18:10:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-43-I-1,100,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-31-Sa
18:25:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-43-I-1,102,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-32-Sa
18:40:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-43-I-1,104,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-33-Sa
19:00:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-43-I-1,106,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-34-Sa
19:20:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-43-I-1,108,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-35-Sa
17:40:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-44-I-1,96,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-36-Sa
09:45:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-45-I-1,32,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-37-Sa
09:59:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-54-I-1,34,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-38-Sa
10:12:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-59-I-1,36,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-39-Sa
10:26:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-59-I-1,38,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-40-Sa
10:40:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-60-I-1,40,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-41-Sa
10:55:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-60-I-1,42,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-42-Sa
17:25:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-71-I-1,94,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-43-Sa
11:10:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-72-I-1,44,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-44-Sa
11:25:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-72-I-1,46,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-45-Sa
11:40:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-72-I-1,48,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-46-Sa
11:55:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-72-I-1,50,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-47-Sa
12:10:00,tfl_21-S1-_-y05-59996.xml,JP_21-S1-_-y05-59996-72-I-1,52,ABLO:PK0001816:107:S1,OId_CX,PK0001816:107,VJ_21-S1-_-y05-59996-48-Sa
